id,Age,Sex,Housing,Saving accounts,Checking account,Credit amount,Duration,Purpose,Default,Loan Eligibility
366.0,31.0,male,own,moderate,moderate,14727.0,26.0,furniture/equipment,0,Yes
367.0,38.0,female,rent,moderate,moderate,18181.0,42.0,car,0,Yes
368.0,65.0,male,free,rich,rich,13745.0,47.0,domestic appliances,1,No
369.0,37.0,male,rent,moderate,moderate,17195.0,13.0,business,1,No
370.0,73.0,female,rent,moderate,little,15145.0,20.0,furniture/equipment,1,No
371.0,25.0,female,rent,moderate,rich,17412.0,51.0,car,1,No
372.0,24.0,female,free,rich,rich,5084.0,38.0,radio/TV,1,No
373.0,20.0,male,own,little,little,5426.0,57.0,repairs,1,No
374.0,34.0,male,free,moderate,moderate,13586.0,30.0,business,1,No
375.0,50.0,female,free,quite rich,moderate,17658.0,40.0,repairs,0,Yes
376.0,65.0,female,own,quite rich,rich,8091.0,15.0,domestic appliances,0,Yes
377.0,29.0,male,rent,little,little,9725.0,20.0,business,1,No
378.0,68.0,female,free,moderate,little,6511.0,32.0,repairs,0,Yes
379.0,39.0,female,free,quite rich,rich,15298.0,8.0,education,0,Yes
380.0,72.0,female,own,rich,little,17252.0,33.0,business,1,No
381.0,39.0,male,rent,moderate,moderate,11240.0,45.0,radio/TV,0,Yes
382.0,63.0,male,free,rich,moderate,14142.0,58.0,car,0,Yes
383.0,47.0,female,rent,moderate,moderate,6118.0,42.0,radio/TV,0,Yes
384.0,55.0,male,free,moderate,little,5255.0,46.0,education,0,Yes
385.0,55.0,male,own,rich,rich,14219.0,53.0,domestic appliances,0,Yes
386.0,62.0,female,free,little,moderate,10356.0,7.0,furniture/equipment,1,No
387.0,68.0,male,free,little,moderate,13277.0,26.0,furniture/equipment,1,No
388.0,71.0,female,rent,quite rich,rich,7422.0,6.0,car,0,Yes
389.0,25.0,male,rent,moderate,little,3160.0,29.0,furniture/equipment,0,Yes
390.0,44.0,female,free,moderate,moderate,16049.0,34.0,repairs,0,Yes
391.0,44.0,female,rent,moderate,moderate,16121.0,15.0,radio/TV,0,Yes
392.0,51.0,female,own,moderate,moderate,16966.0,20.0,car,0,Yes
393.0,38.0,male,free,moderate,moderate,1682.0,8.0,car,0,Yes
394.0,47.0,female,free,moderate,moderate,1371.0,34.0,business,0,Yes
395.0,50.0,male,free,moderate,moderate,537.0,21.0,business,0,Yes
396.0,45.0,female,free,quite rich,rich,2138.0,42.0,radio/TV,0,Yes
397.0,64.0,male,rent,little,rich,16719.0,55.0,furniture/equipment,1,No
398.0,50.0,female,own,moderate,little,8206.0,52.0,car,0,Yes
399.0,22.0,female,free,quite rich,moderate,14496.0,11.0,car,0,Yes
400.0,65.0,male,free,quite rich,moderate,11001.0,9.0,repairs,1,No
401.0,36.0,female,rent,rich,moderate,4918.0,17.0,education,0,Yes
402.0,21.0,female,rent,quite rich,moderate,9913.0,10.0,car,0,Yes
403.0,52.0,male,rent,moderate,moderate,14958.0,57.0,furniture/equipment,0,Yes
404.0,66.0,male,free,little,little,15304.0,42.0,education,1,No
405.0,34.0,female,rent,moderate,moderate,19259.0,53.0,furniture/equipment,0,Yes
406.0,61.0,female,free,moderate,little,17949.0,8.0,domestic appliances,1,No
407.0,45.0,male,rent,quite rich,moderate,17366.0,40.0,education,1,No
408.0,47.0,female,rent,moderate,moderate,14340.0,47.0,radio/TV,0,Yes
409.0,46.0,female,own,moderate,moderate,9753.0,54.0,furniture/equipment,1,No
410.0,63.0,male,rent,little,little,8190.0,20.0,domestic appliances,1,No
411.0,70.0,female,free,rich,moderate,13429.0,59.0,domestic appliances,0,Yes
412.0,23.0,female,own,moderate,rich,9596.0,36.0,furniture/equipment,0,Yes
413.0,52.0,male,own,moderate,moderate,19438.0,23.0,furniture/equipment,0,Yes
414.0,58.0,female,rent,quite rich,moderate,2193.0,29.0,radio/TV,0,Yes
415.0,54.0,female,rent,moderate,little,8886.0,22.0,repairs,1,No
416.0,41.0,female,own,moderate,moderate,16400.0,25.0,education,0,Yes
417.0,46.0,female,own,rich,moderate,12361.0,14.0,car,0,Yes
418.0,66.0,female,rent,moderate,rich,5177.0,49.0,education,0,Yes
419.0,63.0,male,own,rich,moderate,13036.0,46.0,education,0,Yes
420.0,70.0,female,free,moderate,moderate,2333.0,30.0,radio/TV,0,Yes
421.0,48.0,female,own,moderate,moderate,4130.0,21.0,domestic appliances,0,Yes
422.0,52.0,male,rent,moderate,little,2749.0,6.0,car,1,No
423.0,50.0,female,free,moderate,moderate,17420.0,10.0,repairs,0,Yes
424.0,69.0,female,free,rich,moderate,6183.0,17.0,business,1,No
425.0,38.0,female,rent,quite rich,moderate,11017.0,39.0,domestic appliances,0,Yes
426.0,49.0,male,own,moderate,moderate,11363.0,41.0,education,0,Yes
427.0,40.0,female,rent,rich,rich,5660.0,38.0,domestic appliances,0,Yes
428.0,50.0,male,free,little,moderate,16195.0,9.0,domestic appliances,1,No
429.0,20.0,male,own,rich,moderate,12512.0,8.0,domestic appliances,1,No
430.0,35.0,female,free,moderate,rich,9138.0,35.0,education,1,No
431.0,42.0,male,own,moderate,moderate,16138.0,24.0,education,0,Yes
432.0,59.0,male,rent,little,moderate,13044.0,57.0,repairs,1,No
433.0,48.0,male,free,moderate,little,15458.0,13.0,car,1,No
434.0,71.0,male,rent,moderate,rich,17504.0,54.0,furniture/equipment,1,No
435.0,20.0,female,free,little,little,17896.0,6.0,furniture/equipment,1,No
436.0,57.0,female,own,moderate,rich,10836.0,42.0,education,1,No
437.0,63.0,female,rent,rich,moderate,15172.0,44.0,domestic appliances,0,Yes
438.0,41.0,female,rent,quite rich,little,11552.0,18.0,car,0,Yes
439.0,67.0,male,free,little,moderate,1947.0,56.0,domestic appliances,1,No
440.0,49.0,female,rent,little,little,19728.0,22.0,education,1,No
441.0,64.0,female,rent,rich,moderate,13018.0,44.0,domestic appliances,0,Yes
442.0,39.0,male,own,quite rich,little,9030.0,18.0,furniture/equipment,1,No
443.0,40.0,female,rent,quite rich,little,2975.0,39.0,education,1,No
444.0,19.0,male,rent,moderate,moderate,17312.0,26.0,car,0,Yes
445.0,44.0,female,own,little,little,4420.0,8.0,furniture/equipment,0,Yes
446.0,59.0,female,free,rich,moderate,3469.0,44.0,repairs,0,Yes
447.0,19.0,female,own,moderate,moderate,13066.0,27.0,domestic appliances,0,Yes
448.0,43.0,male,free,moderate,moderate,243.0,58.0,business,0,Yes
449.0,34.0,female,rent,moderate,rich,7670.0,10.0,radio/TV,1,No
450.0,57.0,female,own,rich,little,3367.0,6.0,furniture/equipment,0,Yes
451.0,50.0,male,free,moderate,moderate,14798.0,34.0,repairs,0,Yes
452.0,26.0,female,own,moderate,rich,9253.0,34.0,radio/TV,0,Yes
453.0,60.0,female,rent,quite rich,moderate,11631.0,13.0,business,0,Yes
454.0,71.0,male,free,moderate,moderate,15777.0,7.0,business,1,No
455.0,65.0,male,own,rich,little,3150.0,45.0,education,0,Yes
456.0,56.0,female,free,rich,rich,9046.0,51.0,radio/TV,1,No
457.0,46.0,male,rent,moderate,moderate,753.0,54.0,education,0,Yes
458.0,59.0,male,own,quite rich,little,11087.0,19.0,domestic appliances,1,No
459.0,72.0,male,free,quite rich,little,2646.0,19.0,furniture/equipment,1,No
460.0,43.0,female,free,moderate,moderate,6899.0,25.0,furniture/equipment,1,No
461.0,52.0,female,free,moderate,moderate,18829.0,52.0,radio/TV,0,Yes
462.0,67.0,male,rent,moderate,moderate,18500.0,10.0,furniture/equipment,0,Yes
463.0,42.0,male,free,moderate,rich,688.0,51.0,repairs,0,Yes
464.0,41.0,female,own,moderate,moderate,1753.0,41.0,business,0,Yes
465.0,30.0,male,own,moderate,rich,4572.0,32.0,radio/TV,0,Yes
466.0,24.0,male,rent,moderate,moderate,5489.0,17.0,business,0,Yes
467.0,74.0,female,rent,rich,little,3683.0,27.0,repairs,0,Yes
468.0,53.0,female,free,little,little,5214.0,40.0,furniture/equipment,1,No
469.0,62.0,female,rent,moderate,little,5370.0,42.0,domestic appliances,0,Yes
470.0,37.0,male,free,moderate,moderate,8291.0,45.0,education,1,No
471.0,18.0,male,free,moderate,little,15988.0,59.0,car,0,Yes
472.0,25.0,male,rent,rich,little,15934.0,18.0,business,1,No
473.0,63.0,female,free,moderate,moderate,9111.0,57.0,business,0,Yes
474.0,33.0,male,free,moderate,moderate,8280.0,59.0,education,0,Yes
475.0,31.0,female,free,moderate,rich,17242.0,12.0,radio/TV,0,Yes
476.0,29.0,female,free,moderate,rich,8999.0,48.0,repairs,1,No
477.0,68.0,male,own,quite rich,little,4104.0,56.0,repairs,0,Yes
478.0,40.0,female,rent,moderate,rich,11475.0,54.0,furniture/equipment,0,Yes
479.0,32.0,male,own,moderate,moderate,16085.0,35.0,car,0,Yes
480.0,45.0,male,free,little,moderate,1613.0,49.0,business,0,Yes
481.0,51.0,female,rent,moderate,moderate,11151.0,10.0,repairs,0,Yes
482.0,19.0,male,rent,rich,moderate,15010.0,47.0,car,0,Yes
483.0,49.0,female,rent,quite rich,rich,4922.0,55.0,business,0,Yes
484.0,40.0,female,free,quite rich,moderate,18543.0,45.0,car,0,Yes
485.0,39.0,female,rent,moderate,moderate,17400.0,13.0,business,0,Yes
486.0,68.0,male,rent,moderate,little,4777.0,52.0,repairs,1,No
487.0,42.0,male,own,quite rich,rich,15360.0,48.0,business,1,No
488.0,39.0,male,rent,rich,moderate,4480.0,58.0,domestic appliances,0,Yes
489.0,39.0,female,own,little,rich,4278.0,42.0,radio/TV,0,Yes
490.0,66.0,female,free,little,rich,11417.0,33.0,furniture/equipment,1,No
491.0,69.0,male,rent,little,moderate,2102.0,46.0,business,0,Yes
492.0,59.0,female,free,quite rich,moderate,3676.0,40.0,education,0,Yes
493.0,23.0,male,free,rich,moderate,1455.0,50.0,education,0,Yes
494.0,32.0,male,rent,little,rich,14804.0,48.0,furniture/equipment,1,No
495.0,71.0,male,free,quite rich,moderate,19479.0,56.0,car,1,No
496.0,60.0,male,free,rich,little,12771.0,29.0,business,0,Yes
497.0,54.0,female,rent,moderate,moderate,10989.0,7.0,car,1,No
498.0,50.0,male,rent,quite rich,moderate,19218.0,55.0,furniture/equipment,0,Yes
499.0,25.0,female,rent,quite rich,rich,2519.0,38.0,radio/TV,0,Yes
500.0,70.0,female,own,little,moderate,4775.0,42.0,education,0,Yes
501.0,61.0,male,free,moderate,rich,15708.0,10.0,furniture/equipment,0,Yes
502.0,61.0,male,free,little,rich,11638.0,42.0,radio/TV,1,No
503.0,22.0,female,own,moderate,little,852.0,43.0,business,0,Yes
504.0,56.0,male,free,moderate,little,6076.0,15.0,domestic appliances,0,Yes
505.0,21.0,female,rent,rich,moderate,15152.0,29.0,car,1,No
506.0,23.0,female,rent,rich,moderate,17033.0,34.0,business,0,Yes
507.0,62.0,female,free,moderate,little,16269.0,59.0,education,0,Yes
508.0,49.0,female,free,quite rich,moderate,11669.0,47.0,domestic appliances,0,Yes
509.0,69.0,male,free,quite rich,little,12454.0,17.0,domestic appliances,0,Yes
510.0,47.0,male,rent,moderate,moderate,3449.0,38.0,domestic appliances,0,Yes
511.0,64.0,male,free,little,rich,11343.0,38.0,repairs,1,No
512.0,52.0,female,free,little,moderate,17490.0,6.0,car,0,Yes
513.0,72.0,male,rent,little,little,11149.0,7.0,furniture/equipment,0,Yes
514.0,57.0,female,rent,rich,moderate,2517.0,40.0,domestic appliances,1,No
515.0,69.0,female,rent,moderate,little,9910.0,6.0,business,1,No
516.0,33.0,female,free,little,moderate,1671.0,20.0,business,1,No
517.0,30.0,male,free,moderate,moderate,4845.0,56.0,education,0,Yes
518.0,67.0,male,own,moderate,little,5116.0,35.0,radio/TV,0,Yes
519.0,59.0,female,own,quite rich,rich,7727.0,29.0,business,1,No
520.0,47.0,male,rent,moderate,moderate,17017.0,47.0,education,0,Yes
521.0,36.0,female,rent,little,moderate,17652.0,43.0,furniture/equipment,1,No
522.0,34.0,male,rent,moderate,moderate,777.0,42.0,business,0,Yes
523.0,73.0,male,free,moderate,rich,5932.0,14.0,business,0,Yes
524.0,36.0,male,own,quite rich,moderate,3323.0,10.0,business,0,Yes
525.0,45.0,female,rent,moderate,moderate,13380.0,50.0,furniture/equipment,0,Yes
526.0,72.0,male,free,quite rich,moderate,9660.0,41.0,car,0,Yes
527.0,43.0,male,free,rich,moderate,2428.0,14.0,car,0,Yes
528.0,54.0,female,free,little,little,4062.0,13.0,furniture/equipment,1,No
529.0,43.0,male,free,moderate,moderate,9162.0,49.0,business,0,Yes
530.0,70.0,female,free,quite rich,little,9494.0,8.0,education,0,Yes
531.0,40.0,male,own,moderate,little,5848.0,7.0,radio/TV,0,Yes
532.0,26.0,female,free,quite rich,moderate,7572.0,58.0,repairs,0,Yes
533.0,29.0,female,rent,moderate,moderate,380.0,47.0,education,0,Yes
534.0,70.0,male,rent,quite rich,rich,15689.0,29.0,domestic appliances,0,Yes
535.0,18.0,female,rent,little,little,6230.0,29.0,furniture/equipment,0,Yes
536.0,18.0,female,rent,moderate,moderate,17394.0,37.0,business,0,Yes
537.0,64.0,male,rent,moderate,little,823.0,24.0,repairs,1,No
538.0,51.0,male,free,moderate,little,15311.0,33.0,education,1,No
539.0,49.0,male,own,quite rich,little,2874.0,54.0,domestic appliances,1,No
540.0,71.0,male,rent,quite rich,moderate,7586.0,32.0,repairs,0,Yes
541.0,65.0,female,own,quite rich,moderate,8320.0,33.0,car,0,Yes
542.0,42.0,female,free,rich,little,3489.0,50.0,business,1,No
543.0,57.0,male,own,rich,moderate,18204.0,6.0,radio/TV,0,Yes
544.0,62.0,male,free,rich,rich,15653.0,55.0,business,0,Yes
545.0,70.0,male,free,rich,moderate,7527.0,37.0,radio/TV,0,Yes
546.0,18.0,male,rent,moderate,little,12401.0,18.0,education,1,No
547.0,33.0,female,rent,moderate,little,11956.0,6.0,furniture/equipment,0,Yes
548.0,56.0,female,rent,little,little,19907.0,44.0,furniture/equipment,1,No
549.0,22.0,female,rent,rich,little,10990.0,12.0,furniture/equipment,0,Yes
550.0,39.0,female,own,moderate,little,3723.0,19.0,business,0,Yes
551.0,46.0,female,own,quite rich,moderate,5695.0,58.0,domestic appliances,0,Yes
552.0,72.0,male,free,quite rich,little,1040.0,50.0,repairs,0,Yes
553.0,20.0,male,own,rich,little,9348.0,40.0,business,0,Yes
554.0,29.0,female,free,moderate,moderate,1219.0,37.0,repairs,0,Yes
555.0,43.0,female,free,rich,moderate,2240.0,26.0,education,0,Yes
556.0,33.0,male,free,rich,rich,2772.0,35.0,repairs,1,No
557.0,68.0,female,free,moderate,moderate,18002.0,45.0,business,1,No
558.0,54.0,female,rent,moderate,moderate,17439.0,29.0,furniture/equipment,0,Yes
559.0,39.0,female,free,moderate,moderate,3626.0,28.0,education,0,Yes
560.0,74.0,female,rent,little,rich,17213.0,53.0,furniture/equipment,0,Yes
561.0,46.0,male,free,moderate,rich,8616.0,56.0,car,1,No
562.0,31.0,female,rent,moderate,little,13626.0,14.0,radio/TV,1,No
563.0,45.0,female,rent,little,moderate,244.0,37.0,radio/TV,1,No
564.0,22.0,female,own,rich,moderate,3065.0,25.0,education,0,Yes
565.0,64.0,female,own,moderate,rich,18898.0,10.0,repairs,0,Yes
566.0,66.0,female,free,moderate,moderate,13860.0,6.0,business,0,Yes
567.0,47.0,male,rent,moderate,moderate,5616.0,29.0,education,0,Yes
568.0,63.0,male,free,moderate,moderate,2807.0,28.0,business,0,Yes
569.0,69.0,male,own,little,rich,2220.0,52.0,education,1,No
570.0,22.0,female,free,moderate,little,6922.0,53.0,business,1,No
571.0,29.0,female,own,moderate,rich,931.0,59.0,radio/TV,0,Yes
572.0,33.0,male,rent,rich,moderate,13867.0,52.0,radio/TV,0,Yes
573.0,43.0,male,rent,rich,little,1880.0,15.0,domestic appliances,0,Yes
574.0,43.0,female,rent,moderate,moderate,13032.0,31.0,radio/TV,0,Yes
575.0,65.0,female,rent,quite rich,little,15622.0,24.0,furniture/equipment,0,Yes
576.0,38.0,male,free,little,rich,5039.0,36.0,domestic appliances,1,No
577.0,56.0,female,rent,little,little,9069.0,13.0,education,0,Yes
578.0,53.0,female,own,rich,rich,529.0,10.0,domestic appliances,0,Yes
579.0,50.0,male,free,moderate,moderate,5959.0,25.0,radio/TV,0,Yes
580.0,47.0,female,own,moderate,moderate,17933.0,14.0,repairs,0,Yes
581.0,54.0,female,own,quite rich,rich,13740.0,53.0,domestic appliances,0,Yes
582.0,40.0,female,rent,quite rich,moderate,15826.0,15.0,education,0,Yes
583.0,27.0,male,free,rich,moderate,19665.0,47.0,business,1,No
584.0,71.0,female,own,moderate,moderate,6463.0,31.0,education,0,Yes
585.0,22.0,female,rent,moderate,moderate,6968.0,54.0,education,1,No
586.0,53.0,male,rent,little,little,10374.0,41.0,domestic appliances,1,No
587.0,51.0,female,free,moderate,moderate,7562.0,47.0,domestic appliances,1,No
588.0,69.0,female,free,moderate,moderate,9797.0,6.0,car,0,Yes
589.0,48.0,female,rent,moderate,rich,14569.0,57.0,domestic appliances,1,No
590.0,27.0,male,free,moderate,moderate,18267.0,8.0,radio/TV,1,No
591.0,36.0,male,free,rich,rich,1423.0,37.0,business,0,Yes
592.0,49.0,female,rent,moderate,moderate,5117.0,21.0,education,0,Yes
593.0,18.0,male,free,quite rich,moderate,15809.0,13.0,furniture/equipment,0,Yes
594.0,73.0,male,free,quite rich,moderate,3731.0,42.0,radio/TV,0,Yes
595.0,22.0,male,rent,moderate,moderate,16308.0,7.0,education,0,Yes
596.0,62.0,male,rent,moderate,little,16308.0,10.0,repairs,0,Yes
597.0,21.0,male,own,moderate,moderate,19819.0,10.0,repairs,1,No
598.0,33.0,male,rent,little,little,3693.0,44.0,education,1,No
599.0,41.0,male,own,moderate,moderate,6939.0,43.0,education,1,No
600.0,33.0,male,free,little,little,19494.0,6.0,repairs,1,No
601.0,72.0,male,rent,quite rich,rich,643.0,36.0,radio/TV,0,Yes
602.0,19.0,female,free,moderate,little,8492.0,36.0,radio/TV,1,No
603.0,66.0,male,rent,little,moderate,11337.0,45.0,business,1,No
604.0,45.0,male,rent,moderate,moderate,5557.0,22.0,repairs,1,No
605.0,49.0,female,rent,rich,moderate,6194.0,42.0,furniture/equipment,0,Yes
606.0,44.0,female,own,moderate,little,9870.0,51.0,repairs,1,No
607.0,37.0,female,rent,moderate,rich,14156.0,13.0,car,0,Yes
608.0,41.0,female,rent,moderate,rich,9568.0,32.0,furniture/equipment,0,Yes
609.0,29.0,male,own,little,rich,15660.0,55.0,business,0,Yes
610.0,67.0,male,rent,moderate,rich,2294.0,49.0,education,1,No
611.0,52.0,male,own,rich,little,17155.0,15.0,education,0,Yes
612.0,50.0,female,free,little,moderate,9672.0,35.0,domestic appliances,0,Yes
613.0,50.0,male,own,quite rich,moderate,4207.0,47.0,car,1,No
614.0,68.0,male,free,moderate,rich,8257.0,28.0,furniture/equipment,0,Yes
615.0,60.0,female,rent,quite rich,rich,10232.0,11.0,radio/TV,0,Yes
616.0,54.0,female,own,quite rich,rich,9420.0,51.0,car,1,No
617.0,29.0,female,free,moderate,moderate,18964.0,22.0,education,0,Yes
618.0,20.0,female,free,quite rich,rich,15917.0,19.0,repairs,0,Yes
619.0,18.0,female,own,rich,moderate,335.0,46.0,radio/TV,0,Yes
620.0,50.0,male,rent,rich,moderate,6138.0,47.0,radio/TV,1,No
621.0,57.0,female,free,moderate,moderate,13018.0,22.0,repairs,0,Yes
622.0,27.0,female,own,quite rich,moderate,12400.0,8.0,repairs,0,Yes
623.0,60.0,male,free,rich,rich,19691.0,54.0,business,0,Yes
624.0,61.0,male,free,moderate,little,12077.0,14.0,car,0,Yes
625.0,46.0,male,own,little,rich,5817.0,39.0,radio/TV,1,No
626.0,30.0,female,own,quite rich,moderate,7757.0,47.0,car,0,Yes
627.0,29.0,female,rent,quite rich,little,5771.0,20.0,repairs,0,Yes
628.0,48.0,male,rent,moderate,moderate,1937.0,42.0,radio/TV,1,No
629.0,63.0,male,free,moderate,rich,6019.0,40.0,education,0,Yes
630.0,19.0,female,rent,little,rich,6915.0,35.0,car,0,Yes
631.0,68.0,male,free,rich,moderate,14982.0,47.0,repairs,0,Yes
632.0,67.0,male,own,moderate,moderate,317.0,15.0,furniture/equipment,0,Yes
633.0,52.0,male,own,moderate,moderate,18535.0,48.0,furniture/equipment,0,Yes
634.0,40.0,male,rent,moderate,moderate,8682.0,11.0,education,1,No
635.0,34.0,female,free,quite rich,little,13428.0,21.0,furniture/equipment,1,No
636.0,43.0,female,rent,quite rich,moderate,19530.0,51.0,education,0,Yes
637.0,25.0,female,free,rich,little,9216.0,29.0,radio/TV,1,No
638.0,46.0,male,free,quite rich,moderate,19281.0,34.0,furniture/equipment,1,No
639.0,43.0,female,own,rich,moderate,12886.0,56.0,repairs,0,Yes
640.0,27.0,female,own,quite rich,little,14094.0,49.0,repairs,1,No
641.0,43.0,male,free,moderate,moderate,11337.0,33.0,radio/TV,0,Yes
642.0,51.0,male,rent,rich,moderate,19658.0,22.0,radio/TV,1,No
643.0,68.0,female,rent,moderate,moderate,6545.0,25.0,radio/TV,0,Yes
644.0,58.0,male,rent,little,moderate,4809.0,49.0,business,1,No
645.0,24.0,male,free,moderate,little,1618.0,46.0,car,0,Yes
646.0,21.0,female,free,little,moderate,1046.0,44.0,education,0,Yes
647.0,70.0,female,free,moderate,moderate,8461.0,46.0,business,0,Yes
648.0,67.0,female,own,moderate,moderate,1551.0,16.0,education,0,Yes
649.0,62.0,male,free,quite rich,rich,13018.0,24.0,radio/TV,0,Yes
650.0,28.0,male,rent,quite rich,moderate,14854.0,29.0,furniture/equipment,1,No
651.0,46.0,male,free,moderate,little,13445.0,15.0,business,0,Yes
652.0,73.0,male,free,moderate,little,7732.0,52.0,furniture/equipment,0,Yes
653.0,53.0,male,own,little,moderate,8853.0,43.0,education,0,Yes
654.0,42.0,male,own,quite rich,rich,18355.0,25.0,furniture/equipment,0,Yes
655.0,38.0,female,own,moderate,rich,17749.0,10.0,education,1,No
656.0,74.0,female,own,moderate,little,15524.0,50.0,car,1,No
657.0,53.0,male,rent,moderate,rich,1750.0,12.0,business,0,Yes
658.0,27.0,female,free,little,moderate,9314.0,6.0,furniture/equipment,0,Yes
659.0,54.0,female,free,rich,moderate,17277.0,19.0,domestic appliances,0,Yes
660.0,26.0,female,own,quite rich,rich,5685.0,56.0,furniture/equipment,0,Yes
